time,x,y,z
12:03:19.56,452,2860,15096
12:03:19.56,208,2068,15956
12:03:19.59,1568,1168,15868
12:03:19.59,1216,-564,18068
12:03:19.63,740,1148,17296
12:03:19.63,2788,2096,19692
12:03:19.63,708,1968,10372
12:03:19.66,480,92,16736
12:03:19.66,-116,-1524,12348
12:03:19.69,172,-812,15872
12:03:19.69,-212,2748,16444
12:03:19.69,2068,-16,15048
12:03:19.73,556,756,14608
12:03:19.73,692,-264,13964
12:03:19.76,-376,12,16328
12:03:19.76,-308,932,13016
12:03:19.76,-400,1180,15836
12:03:19.79,496,-600,16132
12:03:19.79,-20,-172,15664
12:03:19.83,-112,292,15904
12:03:19.83,-232,2068,16040
12:03:19.83,-60,68,15688
12:03:19.86,1176,956,16868
12:03:19.86,688,260,14320
12:03:19.89,-992,28,17288
12:03:19.89,780,1776,17460
12:03:19.89,860,1100,16020
12:03:19.93,2276,552,17492
12:03:19.93,896,1776,15816
12:03:19.93,-1244,1684,15452
12:03:19.96,524,2120,16404
12:03:19.96,-276,1128,15020
12:03:20.00,860,620,17476
12:03:20.00,464,1360,15600
12:03:20.00,-960,2336,16956
12:03:20.03,-1928,2112,15472
12:03:20.03,384,668,16984
12:03:20.07,-336,788,16456
12:03:20.07,1676,2204,16292
12:03:20.10,396,2768,15452
12:03:20.10,1104,2256,15716
12:03:20.10,856,1072,16056
12:03:20.13,776,848,15540
12:03:20.13,960,2180,15008
12:03:20.17,72,2548,15544
12:03:20.17,-728,2108,15348
12:03:20.17,-788,1004,14056
12:03:20.20,-524,920,13312
12:03:20.20,-800,1948,13668
12:03:20.20,-1348,2004,13852
12:03:20.23,-992,1044,15896
12:03:20.23,-640,1468,15172
12:03:20.27,-1492,1876,13776
12:03:20.27,-264,2852,20012
12:03:20.30,36,3320,15644
12:03:20.30,664,3480,13452
12:03:20.30,60,712,18068
12:03:20.34,508,2876,15644
12:03:20.34,1568,1860,13436
12:03:20.34,688,4056,19144
12:03:20.37,656,2588,16088
12:03:20.37,220,1816,14000
12:03:20.40,-308,3172,17264
12:03:20.40,84,3068,16816
12:03:20.40,488,2172,16104
12:03:20.44,444,2908,17144
12:03:20.44,120,2304,16244
12:03:20.47,508,3036,16548
12:03:20.47,632,3296,16312
12:03:20.47,1576,3296,14928
12:03:20.51,480,1732,14944
12:03:20.51,344,2224,15812
12:03:20.54,-720,2688,14980
12:03:20.54,568,2692,14748
12:03:20.54,256,2392,14300
12:03:20.57,-312,1924,13620
12:03:20.57,-1072,2532,14044
12:03:20.61,-1872,2716,11988
12:03:20.61,-952,1480,14136
12:03:20.64,-1200,1352,21312
12:03:20.64,-188,2276,15140
12:03:20.64,944,1764,13368
12:03:20.68,-1036,3852,17116
12:03:20.68,1300,2776,17144
12:03:20.68,844,2456,14084
12:03:20.71,1056,2224,16540
12:03:20.71,68,3512,15848
12:03:20.74,-28,2408,16700
12:03:20.74,-204,3196,17072
12:03:20.74,1116,3412,15320
12:03:20.78,624,3540,16052
12:03:20.78,-128,2764,15764
12:03:20.81,-900,2812,16456
12:03:20.81,-252,2948,15680
12:03:20.81,532,2968,15116
12:03:20.85,-124,3228,16396
12:03:20.85,352,3048,15236
12:03:20.88,192,2552,15692
12:03:20.88,44,2772,15144
12:03:20.88,792,2720,15172
12:03:20.91,-496,3256,15236
12:03:20.91,424,2636,15872
12:03:20.95,56,2348,15724
12:03:20.95,480,2412,16424
12:03:20.95,712,3084,15236
12:03:20.98,-268,2892,16172
12:03:20.98,472,3532,16716
12:03:21.02,372,2396,13420
12:03:21.02,-132,2824,15708
12:03:21.02,432,2876,15308
12:03:21.05,-176,2524,16332
12:03:21.05,-136,3152,15620
12:03:21.08,1020,2472,15224
12:03:21.08,-224,2456,14568
12:03:21.12,760,3152,15168
12:03:21.12,-356,3276,15892
12:03:21.12,112,2596,15260
12:03:21.12,824,2520,16116
12:03:21.15,-72,2576,16444
12:03:21.15,92,3440,14524
12:03:21.18,548,3272,15084
12:03:21.18,-316,2060,15220
12:03:21.22,120,2168,15284
12:03:21.22,-500,3084,15752
12:03:21.25,52,2940,14960
12:03:21.25,-900,2796,15992
12:03:21.25,-144,2704,15072
12:03:21.28,152,2492,14820
12:03:21.28,304,2940,16252
12:03:21.31,120,2712,15888
12:03:21.31,-292,2916,15564
12:03:21.31,0,2892,16060
12:03:21.35,-4,2588,15472
12:03:21.35,588,2636,15800
12:03:21.38,-220,3288,15672
12:03:21.38,116,2744,15436
12:03:21.38,40,2732,16008
12:03:21.42,644,2792,15168
12:03:21.42,28,2676,15432
12:03:21.42,460,3148,15612
12:03:21.46,-44,2764,15744
12:03:21.46,360,3044,15144
12:03:21.46,452,2376,15812
12:03:21.49,-4,2692,15112
12:03:21.49,-108,2624,16180
12:03:21.52,36,3092,16436
12:03:21.52,264,2512,14180
12:03:21.52,-232,3352,15592
12:03:21.55,-144,2996,16192
12:03:21.55,-152,2568,15416
12:03:21.59,708,2928,15548
12:03:21.59,36,2956,15196
12:03:21.62,272,2384,15496
12:03:21.62,-576,3352,16052
12:03:21.62,-228,2752,15828
12:03:21.62,4,2832,15632
12:03:21.66,116,2904,15524
12:03:21.66,124,2644,15332
12:03:21.70,-228,2852,16280
12:03:21.70,68,3212,13872
12:03:21.70,84,2820,15492
12:03:21.73,576,2512,16740
