time,x,y,z
12:04:03.85,24,3152,15428
12:04:03.85,-144,2984,15384
12:04:03.85,-80,3232,15660
12:04:03.89,-92,3168,15304
12:04:03.89,200,3212,15672
12:04:03.89,68,3212,15388
12:04:03.92,-52,3052,15464
12:04:03.92,400,3048,15460
12:04:03.96,136,3252,15664
12:04:03.96,100,3052,14960
12:04:03.96,-536,2820,16356
12:04:03.99,1020,3332,15140
12:04:03.99,-912,3580,16044
12:04:03.99,104,3652,14992
12:04:04.03,784,3164,15428
12:04:04.03,-676,4060,15100
12:04:04.06,828,4216,15276
12:04:04.06,-468,3960,14072
12:04:04.09,340,3992,17156
12:04:04.09,40,4648,12904
12:04:04.09,508,4880,16420
12:04:04.13,184,5584,14488
12:04:04.13,-88,4840,14788
12:04:04.16,-504,5432,14780
12:04:04.16,68,5644,15384
12:04:04.16,-596,5524,14156
12:04:04.20,756,6360,15672
12:04:04.20,-412,5820,13128
12:04:04.23,344,6612,16796
12:04:04.23,-260,5928,13492
12:04:04.23,260,6308,17292
12:04:04.26,-252,5720,13144
12:04:04.26,1088,5984,16976
12:04:04.30,-296,6120,14848
12:04:04.30,560,6224,15688
12:04:04.30,-492,6436,14736
12:04:04.34,-172,5512,14912
12:04:04.34,-676,6044,15160
12:04:04.37,-240,4896,14836
12:04:04.37,-708,5316,16324
12:04:04.37,-244,4256,14576
12:04:04.40,-4,4336,16060
12:04:04.40,-772,4092,14716
12:04:04.44,444,4012,16276
12:04:04.44,-296,4164,14448
12:04:04.47,1172,3996,16052
12:04:04.47,-484,4024,13896
12:04:04.47,864,3400,16476
12:04:04.50,-572,3800,14420
12:04:04.50,720,2964,16008
12:04:04.54,-276,3784,14640
12:04:04.54,144,3204,15684
12:04:04.54,-108,3740,14800
12:04:04.58,-320,3336,15164
12:04:04.58,856,3496,15168
12:04:04.58,88,3492,14692
12:04:04.61,792,3508,15344
12:04:04.61,-144,3436,14904
12:04:04.61,660,3352,15440
12:04:04.65,-120,3560,14672
12:04:04.68,916,3664,15780
12:04:04.68,-336,3892,14812
12:04:04.68,616,3584,16064
12:04:04.72,-160,3800,14444
12:04:04.72,568,3580,15952
12:04:04.72,4,3996,14892
